"","UNSDLEA","geoid","STATEFP","percent_overlap"
"1331",2700,"28007",28,2.28534638180541e-13
"1332",2520,"28007",28,5.40034507841303e-11
"1333",2790,"28007",28,9.57729244827515e-12
"1334",3060,"28007",28,1.26370140689271e-27
"1335",390,"28117",28,1.18914404113587e-08
"1336",540,"28117",28,0.535059718461779
"1337",4350,"28117",28,6.43359244094216e-13
"1338",2100,"28117",28,2.02718303358608e-11
"1339",2550,"28117",28,1.0409372462186e-12
"1340",4110,"28117",28,1.49432678353532e-11
"1341",3750,"28117",28,0.999999989715575
"1342",4260,"28117",28,2.17658752041963e-11
"1343",5040,"13107",13,0
"1344",5100,"13107",13,0
"1345",630,"13107",13,7.58927642800176e-12
"1346",660,"13107",13,0
"1347",810,"13107",13,1.6390656797843e-08
"1348",2040,"13107",13,0.999999991329098
"1349",3060,"13107",13,0
"1350",3090,"13107",13,6.31688218311672e-11
"1351",3120,"13107",13,0
"1352",240,"12071",12,1.65957193705423e-10
"1353",330,"12071",12,1.02233920214495e-11
"1354",780,"12071",12,4.18161527084712e-13
"1355",1080,"12071",12,0.999999895690711
"1356",420,"28113",28,7.93182723482298e-12
"1357",2640,"28113",28,1.65400088317774e-11
"1358",2880,"28113",28,0.999999999766187
"1359",3240,"28113",28,0.999999977292723
"1360",4080,"28113",28,1.00000004431602
"1361",4440,"28113",28,4.14245471554705e-12
"1362",540,"13071",13,8.6598136963577e-10
"1363",4980,"13071",13,2.38597722836124e-11
"1364",5850,"13071",13,2.41466704917986e-11
"1365",1380,"13071",13,0.99999999040208
"1366",1470,"13071",13,0
"1367",3690,"13071",13,5.87721524065141e-12
"1368",4890,"13071",13,4.88917576244941e-11
"1369",660,"13245",13,0
"1370",1410,"13245",13,2.54631873198867e-05
"1371",3060,"13245",13,1.88362070158203e-10
"1372",3570,"13245",13,8.01025427336218e-12
"1373",4380,"13245",13,0.999999974879605
"1374",2730,"01107",28,5.04358950224438e-12
"1375",3300,"01107",28,2.02251925152594e-08
"1376",2730,"01107",1,0.999999957246433
"1377",1470,"01107",1,1.9218244921346e-12
"1378",1680,"01107",1,0
"1379",1950,"01107",1,1.57667769606236e-11
"1380",3090,"01107",1,8.47750573474124e-12
"1381",3390,"01107",1,6.40707581363585e-13
"1382",1020,"28029",28,3.49179153698112e-12
"1383",2640,"28029",28,7.46194103992258e-11
"1384",1860,"28029",28,3.52476134924528e-09
"1385",1220,"28029",28,0.999999989819275
"1386",1830,"28029",28,0.999999998646651
"1387",2220,"28029",28,9.11568432713573e-14
"1388",2490,"28029",28,4.6373939152652e-11
"1389",3990,"28029",28,0
"1390",90,"12005",12,0.99999997187237
"1391",210,"12005",12,8.13842404565011e-12
"1392",690,"12005",12,1.79245611059243e-09
"1393",960,"12005",12,9.357420421883e-13
"1394",1980,"12005",12,8.63915827564372e-13
"1395",2010,"12005",12,5.96779294701007e-09
"1396",4260,"01077",28,4.34950813588517e-11
"1397",2010,"01077",1,0.999999997657021
"1398",840,"01077",1,0
"1399",2040,"01077",1,1.98029872210303e-11
"1400",2100,"01077",1,6.68644701123548e-11
"1401",3480,"13011",13,6.19164294828046e-05
"1402",240,"13011",13,0.999909302614019
"1403",1440,"13011",13,1.65036644543275e-12
"1404",2610,"13011",13,1.91563341964541e-05
"1405",2250,"13011",13,0.000112706430889768
"1406",2580,"13011",13,8.00909298957115e-05
"1407",2940,"13011",13,7.08202789050601e-06
"1408",4560,"13011",13,3.62463658250387e-06
"1409",60,"13305",13,1.55179346849251e-10
"1410",2400,"13305",13,6.64271751163757e-11
"1411",3600,"13305",13,1.04685503343787e-10
"1412",4140,"13305",13,2.68237445581511e-10
"1413",480,"13305",13,7.44190242443890e-11
"1414",3360,"13305",13,0
"1415",5550,"13305",13,0.999999999897546
"1416",4770,"13305",13,6.63183424898207e-11
"1417",1140,"28013",28,6.27337312350484e-09
"1418",870,"28013",28,0.999999940356081
"1419",960,"28013",28,2.39011682535405e-12
"1420",1680,"28013",28,1.00614598435054e-12
"1421",2010,"28013",28,1.4453550329583e-11
"1422",2370,"28013",28,1.10986619797789e-11
"1423",3660,"28013",28,7.11582294803151e-12
"1424",4500,"28013",28,3.96617662690695e-12
"1425",4560,"28013",28,4.59543748062526e-12
"1426",1560,"28041",28,2.58262861452708e-11
"1427",1590,"28041",28,0.999999986389641
"1428",4530,"28041",28,2.66238189165165e-09
"1429",3570,"28041",28,1.01362718058833e-11
"1430",3870,"28041",28,5.17569341605551e-12
"1431",2370,"28041",1,3.71542172137886e-13
"1432",3480,"28041",1,3.33636687150408e-12
"1433",30,"12107",12,1.41663822910728e-11
"1434",300,"12107",12,0
"1435",540,"12107",12,9.24224602628231e-09
"1436",1260,"12107",12,4.25116311428671e-11
"1437",1620,"12107",12,1.00000001193271
"1438",1740,"12107",12,9.09981212541491e-13
"1439",1920,"12107",12,0
"1440",360,"13101",12,9.8748412856349e-12
"1441",720,"13101",12,1.69268293112067e-11
"1442",1260,"13101",13,0
"1443",1950,"13101",13,1.00000017727728
"1444",3240,"13101",13,8.59770040232128e-11
"1445",3390,"13101",13,5.40585329827887e-11
"1446",990,"12065",12,0.999999998107368
"1447",1110,"12065",12,0
"1448",1200,"12065",12,0
"1449",1860,"12065",12,0
"1450",1950,"12065",12,0
"1451",540,"12065",13,2.4530203282457e-09
"1452",4890,"12065",13,5.71224330679183e-10
"1453",420,"28005",28,1.00000001623753
"1454",2640,"28005",28,1.10814593565239e-11
"1455",1530,"28005",28,8.87760628418481e-11
"1456",2880,"28005",28,3.30180462578295e-11
"1457",3240,"28005",28,5.16025121831995e-13
"1458",4080,"28005",28,2.88373934340535e-11
"1459",4710,"28005",28,0
"1460",2670,"01029",13,1.15308246607037e-11
"1461",4200,"01029",13,1.2033506104742e-12
"1462",840,"01029",13,6.0134716057079e-12
"1463",540,"01029",1,9.78728618299762e-12
"1464",2635,"01029",1,1.41274858589949e-06
"1465",2760,"01029",1,0.547658791636726
"1466",630,"01029",1,4.61505111402513e-12
"1467",750,"01029",1,1.10222418341687e-11
"1468",780,"01029",1,0.999999984467579
"1469",2820,"01029",1,4.98881964528189e-11
"1470",3180,"01029",1,1.36305865138912e-11
"1471",3,"13179",13,0.423689254586055
"1472",3600,"13179",13,0
"1473",570,"13179",13,0
"1474",3300,"13179",13,0.999999995991407
"1475",3360,"13179",13,2.82583573571146e-09
"1476",2820,"13247",13,0
"1477",5390,"13247",13,1.74450979551395e-11
"1478",1740,"13247",13,2.52383273163796e-10
"1479",2550,"13247",13,2.50379211683843e-11
"1480",3930,"13247",13,0
"1481",4410,"13247",13,0.999999915755164
"1482",2730,"13105",13,5.32677893085936e-10
"1483",3480,"13105",13,0
"1484",2010,"13105",13,0.999999988214765
"1485",3330,"13105",13,0
"1486",3990,"13105",13,0
"1487",5760,"13105",13,8.28199805054548e-11
"1488",4590,"01005",13,1.40742017509083e-11
"1489",1200,"01005",13,3.30397126239124e-11
"1490",4290,"01005",13,0
"1491",300,"01005",1,0.999999999939224
"1492",480,"01005",1,0
"1493",1050,"01005",1,4.20116734994959e-11
"1494",1740,"01005",1,1.26133538944174e-10
"1495",1410,"01005",1,1.00000001488792
"1496",2790,"01005",1,0
"1497",2880,"01005",1,1.41099471508838e-10
"1498",450,"12067",12,1.49758914140987e-11
"1499",630,"12067",12,2.85800836943159e-11
"1500",1020,"12067",12,1.00000000705848
"1501",1200,"12067",12,7.36320509141094e-12
"1502",1830,"12067",12,0
"1503",1860,"12067",12,6.29681808591505e-12
"1504",900,"01061",12,2.36399209520234e-11
"1505",960,"01061",12,1.32972626038029e-13
"1506",1980,"01061",12,1.79121842657354e-11
"1507",810,"01061",1,2.98631515762567e-11
"1508",930,"01061",1,1.01338491524856e-12
"1509",1080,"01061",1,4.46853646484482e-11
"1510",1640,"01061",1,1.00000009884195
"1511",1660,"01061",1,0.999999912451459
"1512",1770,"01061",1,3.21024325658932e-11
"1513",360,"12047",12,1.23031597666224e-10
"1514",720,"12047",12,0.999999770354791
"1515",1200,"12047",12,4.93602306310753e-10
"1516",1830,"12047",12,0
"1517",1950,"12047",13,7.59141316888757e-09
"1518",3390,"12047",13,2.43697406335315e-11
"1519",30,"12075",12,3.50304429562849e-07
"1520",270,"12075",12,1.74048225270489e-10
"1521",450,"12075",12,4.42884409547348e-10
"1522",630,"12075",12,1.06397169221027e-09
"1523",1140,"12075",12,0.999999994714655
"1524",1260,"12075",12,8.47017935699557e-12
"1525",1740,"28045",28,0.999999964016114
"1526",3630,"28045",28,0.317264806739883
"1527",1770,"28045",28,2.13031243513937e-13
"1528",3510,"28045",28,3.60786069414754e-12
"1529",3540,"28045",28,2.12635993424061e-08
"1530",3720,"28045",28,4.9532239230937e-12
"1531",4830,"13315",13,0
"1532",5730,"13315",13,1.00000000605958
"1533",360,"13315",13,0
"1534",1770,"13315",13,3.96715565650637e-10
"1535",1560,"13315",13,3.24092756206962e-12
"1536",1800,"13315",13,3.38891892349721e-12
"1537",4220,"13315",13,1.05403358860406e-10
"1538",5190,"13315",13,2.66128114093276e-11
"1539",4320,"13281",13,3.65019318444468e-05
"1540",5670,"13281",13,0.000208376162590609
"1541",2580,"13281",13,8.86931944894498e-05
"1542",5070,"13281",13,0.999313108085251
"1543",5250,"13281",13,0.000507322111863591
"1544",1290,"28129",28,8.70034295813142e-11
"1545",1470,"28129",28,1.33018024878718e-11
"1546",2280,"28129",28,2.29515971109577e-11
"1547",3830,"28129",28,1.43863643867745e-12
"1548",3900,"28129",28,2.19119844734374e-12
"1549",3990,"28129",28,1.13078500622106e-11
"1550",4020,"28129",28,0.999999999176856
"1551",4590,"28129",28,5.9556648588402e-12
"1552",5730,"13093",13,1.97610364892175e-12
"1553",1560,"13093",13,1.08042200750361e-07
"1554",1800,"13093",13,0.999735113094918
"1555",2880,"13093",13,4.40013504860731e-11
"1556",3450,"13093",13,1.70253549021006e-06
"1557",4220,"13093",13,1.20731816955646e-06
"1558",4620,"13093",13,0.000141282149749768
"1559",1,"01045",1,0.742610351745619
"1560",1320,"01045",1,0.0195598341687874
"1561",300,"01045",1,4.77569680211815e-12
"1562",810,"01045",1,9.88426512422621e-13
"1563",1050,"01045",1,0.999999955705136
"1564",1080,"01045",1,1.00000003402844
"1565",1230,"01045",1,0.0859605802508443
"1566",1740,"01045",1,7.98834325872705e-13
"1567",1660,"01045",1,1.24634464992332e-12
"1568",1770,"01045",1,0
"1569",2790,"01045",1,1.62160840051652e-13
"1570",5730,"13235",13,7.9080333542525e-11
"1571",440,"13235",13,1.26770181163927e-10
"1572",1770,"13235",13,3.31920564117396e-11
"1573",1800,"13235",13,4.65829955024188e-06
"1574",2880,"13235",13,0
"1575",4220,"13235",13,0.999998742689469
"1576",90,"13069",13,0
"1577",390,"13069",13,2.71633974986983e-11
"1578",4830,"13069",13,0
"1579",150,"13069",13,1.12181116217349e-11
"1580",360,"13069",13,4.98494311890467e-12
"1581",1350,"13069",13,0.99999999442556
"1582",2910,"13069",13,0
"1583",3000,"13069",13,6.45002323028592e-11
"1584",5430,"13069",13,1.82940816690902e-12
"1585",60,"13299",12,2.77739610337899e-11
"1586",90,"13299",13,0
"1587",1260,"13299",13,1.07186534517751e-10
"1588",4140,"13299",13,0
"1589",150,"13299",13,2.54077461834346e-11
"1590",480,"13299",13,5.66288166682673e-11
"1591",990,"13299",13,2.44075306056254e-11
"1592",1350,"13299",13,2.270110414041e-12
"1593",5430,"13299",13,0.999999984603973
"1594",1020,"28021",28,0.999999998555568
"1595",1860,"28021",28,1.90114532083973e-12
"1596",1220,"28021",28,1.56769298150461e-12
"1597",1830,"28021",28,2.99996929069237e-12
"1598",2220,"28021",28,0
"1599",4470,"28021",28,0
"1600",60,"13001",13,0.999999999900677
"1601",4140,"13001",13,8.30951169708277e-11
"1602",5040,"13001",13,0
"1603",150,"13001",13,0
"1604",3000,"13001",13,7.08907790079455e-09
"1605",5550,"13001",13,1.33270969928868e-10
"1606",4770,"13001",13,9.5424599743159e-11
"1607",1380,"28153",28,3.18552782093034e-11
"1608",3780,"28153",28,2.40656070600162e-10
"1609",1590,"28153",28,1.99687668909153e-11
"1610",4530,"28153",28,0.999999990631809
"1611",2280,"28153",28,6.29934662017723e-11
"1612",3870,"28153",28,4.34022475957267e-11
"1613",690,"28153",1,1.75077627108879e-12
"1614",3480,"28153",1,1.30637003506226e-12
"1615",750,"12105",12,2.16783924332102e-10
"1616",840,"12105",12,3.41501429886285e-05
"1617",870,"12105",12,2.33427346843832e-09
"1618",1230,"12105",12,0
"1619",1410,"12105",12,3.00378386197712e-27
"1620",1470,"12105",12,7.44559371275104e-09
"1621",1590,"12105",12,0.999999902309209
"1622",1050,"12105",12,4.51322277773003e-08
"1623",1530,"12105",12,1.22847029425142e-12
"1624",1800,"12105",12,0
"1625",30,"01123",1,1.00000001225015
"1626",3210,"01123",1,0.999999981387789
"1627",600,"01123",1,5.22956448746072e-13
"1628",750,"01123",1,8.8304502747785e-12
"1629",900,"01123",1,0
"1630",2820,"01123",1,2.00154354285593e-12
"1631",1290,"01123",1,1.81203931985492e-11
"1632",2070,"01123",1,4.94477049139077e-12
"1633",2190,"01123",1,2.42720349520421e-11
"1634",3240,"01123",1,0.0336325978438731
"1635",120,"13121",13,0.944372070189081
"1636",1860,"13121",13,8.41749890060241e-08
"1637",840,"13121",13,2.81126436418481e-11
"1638",1230,"13121",13,8.39781883783931e-09
"1639",1110,"13121",13,0
"1640",1290,"13121",13,4.80790164133449e-06
"1641",1500,"13121",13,1.77987163298732e-11
"1642",1740,"13121",13,1.21841576182168e-05
"1643",2130,"13121",13,0
"1644",2220,"13121",13,9.07435397055751e-10
"1645",2280,"13121",13,0.999993331556522
"1646",2550,"13121",13,8.96128690785081e-10
"1647",3450,"13249",13,1.50244758682107e-11
"1648",3540,"13249",13,8.73592620947899e-11
"1649",4470,"13249",13,1.00000002699686
"1650",4620,"13249",13,7.23321732512959e-12
"1651",4800,"13249",13,2.10535979528825e-11
"1652",189,"28159",28,1.65535195330254e-11
"1653",510,"28159",28,2.78314064024176e-13
"1654",990,"28159",28,1.21604211284255e-11
"1655",2310,"28159",28,2.13519646978844e-11
"1656",2700,"28159",28,0.999999978186609
"1657",3060,"28159",28,2.66210775643448e-11
"1658",3300,"28159",28,5.59138120801829e-13
"1659",187,"28053",28,2.6746092085239e-11
"1660",4800,"28053",28,2.31256262195861e-11
"1661",195,"28053",28,1.13378976572885e-10
"1662",1890,"28053",28,0
"1663",2040,"28053",28,1.00000004313652
"1664",2580,"28053",28,9.86918771495133e-11
"1665",3960,"28053",28,2.11077726773279e-12
"1666",270,"01025",1,0
"1667",690,"01025",1,7.73278479291958e-11
"1668",720,"01025",1,1.00000002261715
"1669",2250,"01025",1,2.53459641676499e-12
"1670",2400,"01025",1,0
"1671",3300,"01025",1,0.999999810348949
"1672",3480,"01025",1,0
"1673",3510,"01025",1,2.4445568318253e-12
"1674",960,"01069",12,1.75396601525724e-11
"1675",4530,"01069",13,0
"1676",1920,"01069",13,1.30395163431046e-09
"1677",1050,"01069",1,0
"1678",1080,"01069",1,5.49298598622715e-10
"1679",1230,"01069",1,0.912040107252535
"1680",1740,"01069",1,3.60154112540876e-09
"1681",1660,"01069",1,1.08647130454477e-09
"1682",1770,"01069",1,0.999999999118859
"1683",3,"13029",13,0.390769771707761
"1684",570,"13029",13,0.99999997642623
"1685",630,"13029",13,0
"1686",1020,"13029",13,5.78031838039195e-10
"1687",1980,"13029",13,9.33712030630953e-09
"1688",2070,"13029",13,0
"1689",3300,"13029",13,0
"1690",930,"12111",12,3.94129921136566e-11
"1691",1290,"12111",12,9.13446880531531e-10
"1692",1410,"12111",12,1.7231998172097e-10
"1693",1770,"12111",12,0.999999997820865
"1694",60,"13065",12,1.0264887951159e-11
"1695",360,"13065",12,2.69061575549747e-11
"1696",90,"13065",13,2.58373612284524e-08
"1697",1260,"13065",13,0.999999984572194
"1698",1950,"13065",13,0
"1699",3240,"13065",13,3.20962073772705e-12
"1700",5430,"13065",13,7.40688423320594e-11
"1701",720,"13185",12,2.04525153945308e-11
"1702",1200,"13185",12,4.38277554985722e-12
"1703",390,"13185",13,5.22245849603374e-12
"1704",540,"13185",13,0
"1705",1950,"13185",13,4.63745497406643e-11
"1706",3240,"13185",13,1.31129278796682e-09
"1707",1470,"13185",13,7.41821826615605e-11
"1708",3390,"13185",13,0.999999988166239
"1709",4980,"13287",13,8.10895979063006e-11
"1710",5730,"13287",13,1.91686931566126e-11
"1711",5850,"13287",13,0
"1712",360,"13287",13,0
"1713",1560,"13287",13,1.42712455164599e-11
"1714",2910,"13287",13,0
"1715",5190,"13287",13,0.999999983085521
"1716",1380,"12091",12,0.999999991717201
"1717",1650,"12091",12,7.2798855387774e-12
"1718",1980,"12091",12,9.60855135120901e-11
"1719",930,"12091",1,2.00170481257741e-11
"1720",1350,"12091",1,9.9131253682282e-12
"1721",189,"28103",28,5.26444302774242e-12
"1722",2310,"28103",28,4.69494280823451e-11
"1723",2730,"28103",28,1.93278326963256e-11
"1724",2700,"28103",28,7.03803831383706e-13
"1725",3300,"28103",28,0.999999995183741
"1726",2730,"28103",1,1.3899998637936e-11
"1727",3090,"28103",1,6.43688585301445e-13
"1728",1590,"01129",28,1.08997948486899e-08
"1729",4530,"01129",28,9.51477566854089e-09
"1730",270,"01129",1,3.47380801565173e-12
"1731",690,"01129",1,5.58468753230405e-12
"1732",720,"01129",1,1.2243020228001e-10
"1733",2370,"01129",1,1.49005898518104e-11
"1734",3480,"01129",1,0.999999974145047
"1735",4590,"13243",13,5.52290948522888e-12
"1736",4860,"13243",13,0
"1737",5580,"13243",13,1.04925295249083e-12
"1738",750,"13243",13,1.95443679480534e-11
"1739",1200,"13243",13,2.57034618758314e-11
"1740",4290,"13243",13,2.95285496239331e-12
"1741",4350,"13243",13,0.999999942713335
"1742",6,"01089",1,0
"1743",1830,"01089",1,0
"1744",8,"01089",1,0.770428387931651
"1745",2480,"01089",1,0
"1746",1800,"01089",1,0.82005892851159
"1747",2220,"01089",1,0.999999958529605
"1748",2100,"01089",1,1.08190964707613e-08
"1749",960,"01041",1,1.00000000002273
"1750",510,"01041",1,1.34260735538738e-08
"1751",2430,"01041",1,9.13617851630601e-12
"1752",810,"01041",1,3.11750547622486e-12
"1753",930,"01041",1,0
"1754",1260,"01041",1,2.52692462999727e-11
"1755",2160,"01041",1,2.58051337353142e-12
"1756",2790,"01041",1,0
"1757",60,"13161",13,1.01060983583045e-11
"1758",4830,"13161",13,0
"1759",5040,"13161",13,7.26857633789131e-11
"1760",5640,"13161",13,0
"1761",150,"13161",13,2.77897895958209e-11
"1762",1350,"13161",13,9.66553636713083e-09
"1763",3750,"13161",13,2.86099883830326e-10
"1764",3000,"13161",13,1.0000000911668
"1765",187,"28083",28,5.09223586419968e-12
"1766",195,"28083",28,7.80743634262557e-11
"1767",930,"28083",28,1.08797671914945e-10
"1768",1680,"28083",28,4.93980007619246e-14
"1769",2040,"28083",28,1.39716647108569e-10
"1770",2580,"28083",28,0.999999988394305
"1771",4650,"28083",28,0
"1772",186,"28027",28,1.02402668129763e-10
"1773",187,"28027",28,8.08107293883572e-12
"1774",4290,"28027",28,2.96690761863742e-11
"1775",1110,"28027",28,0.999999898786525
"1776",3810,"28027",28,1.22063156752440e-11
"1777",4650,"28027",28,2.85640649553377e-12
"1778",30,"12023",12,9.55111734676513e-10
"1779",60,"12023",12,4.14833013407108e-12
"1780",360,"12023",12,0.999998510788073
"1781",630,"12023",12,2.3526454630108e-10
"1782",720,"12023",12,0
"1783",1830,"12023",12,0
"1784",1890,"12023",12,1.11162604402954e-06
"1785",1260,"12023",13,1.88239642357274e-11
"1786",1950,"12023",13,2.52504506344962e-11
"1787",900,"12059",12,0.99999998648283
"1788",960,"12059",12,5.64649041678913e-11
"1789",1980,"12059",12,4.08645246002465e-12
"1790",2010,"12059",12,3.41619693784028e-10
"1791",1640,"12059",1,6.24796047141535e-12
"1792",1660,"12059",1,1.25391858799107e-11
"1793",1740,"28047",28,1.5844842051705e-12
"1794",1770,"28047",28,0.999999981323554
"1795",2160,"28047",28,1.8464945828025e-12
"1796",3510,"28047",28,0.999999999733762
"1797",4170,"28047",28,1.10041752048745e-11
"1798",1620,"13213",13,0
"1799",3840,"13213",13,0.999999996988383
"1800",2100,"13213",13,8.98091734899885e-12
"1801",2340,"13213",13,2.27072184440719e-10
"1802",2430,"13213",13,2.45569415299831e-10
"1803",5700,"13213",13,6.37957687757169e-10
"1804",180,"12021",12,2.85525159344572e-13
"1805",330,"12021",12,1.00000091158701
"1806",390,"12021",12,9.27991767262326e-14
"1807",780,"12021",12,1.92558446288401e-11
"1808",1080,"12021",12,2.14928981522528e-08
"1809",1320,"12021",12,6.77580630637215e-12
"1810",4830,"13017",13,2.40807610532361e-10
"1811",5730,"13017",13,0
"1812",360,"13017",13,1.00000001567535
"1813",1350,"13017",13,1.81364817636724e-12
"1814",2910,"13017",13,1.824139870777e-10
"1815",5190,"13017",13,0
"1816",60,"12003",12,0.999999999991396
"1817",120,"12003",12,6.7104945759467e-12
"1818",300,"12003",12,7.37965624578964e-16
"1819",360,"12003",12,9.37248744366206e-13
"1820",480,"12003",12,7.84133241969335e-13
"1821",1350,"12003",12,4.53971698170251e-13
"1822",1890,"12003",12,3.93941440517955e-11
"1823",1260,"12003",13,4.09553295561532e-12
"1824",990,"12003",13,0
"1825",5430,"12003",13,1.31022111934607e-11
"1826",90,"13173",13,6.37023436893259e-12
"1827",390,"13173",13,1.23476802202897e-08
"1828",1260,"13173",13,1.25905566417495e-12
"1829",1950,"13173",13,4.25652229049624e-11
"1830",3240,"13173",13,0.99999997480159
"1831",3390,"13173",13,7.40288742308146e-08
"1832",540,"01015",1,0.999997754411013
"1833",2635,"01015",1,0.852170841528883
"1834",2760,"01015",1,0.452340835201014
"1835",630,"01015",1,7.84234133899094e-10
"1836",1380,"01015",1,3.60381948637338e-11
"1837",780,"01015",1,1.27681136151484e-10
"1838",3062,"01015",1,9.48741715676357e-11
"1839",3180,"01015",1,2.05387265708126e-05
"1840",1560,"28059",28,5.49703444366536e-09
"1841",1770,"28059",28,8.87570099209058e-13
"1842",2160,"28059",28,0.999999742338744
"1843",3000,"28059",28,0.999999981727108
"1844",4170,"28059",28,1.01873868669082e-13
"1845",2370,"28059",1,0
"1846",3210,"28107",28,0.99999997209926
"1847",1140,"28107",28,4.73002752419337e-11
"1848",4290,"28107",28,4.45636763587162e-12
"1849",4050,"28107",28,1.00000000686262
"1850",1410,"28107",28,2.58939569672078e-11
"1851",2370,"28107",28,5.06883906362853e-12
"1852",3810,"28107",28,6.1878887594179e-11
"1853",3450,"28107",28,9.53182753143308e-14
"1854",3930,"28107",28,2.24776347097296e-10
"1855",4230,"28107",28,3.52160306651347e-11
"1856",4500,"28107",28,1.59919187289688e-11
"1857",4590,"13239",13,1.30686049459337e-11
"1858",1200,"13239",13,1.57462002831806e-11
"1859",4290,"13239",13,1.00000000000461
"1860",4350,"13239",13,6.12141766343037e-12
"1861",300,"13239",1,2.16830663888016e-12
"1862",1410,"13239",1,0
"1863",240,"12115",12,2.87812879584369e-11
"1864",420,"12115",12,7.58096132886504e-14
"1865",1230,"12115",12,5.68298610017149e-10
"1866",1680,"12115",12,0.999999963967651
"1867",3480,"13221",13,0
"1868",1170,"13221",13,3.75284025530816e-07
"1869",2010,"13221",13,0
"1870",2490,"13221",13,1.88029417147781e-10
"1871",3960,"13221",13,0
"1872",3990,"13221",13,0.999999965894446
"1873",4680,"13221",13,1.57852630453788e-10
"1874",5760,"13221",13,0
"1875",390,"13155",13,2.10676750117884e-11
"1876",4980,"13155",13,2.45987229431201e-09
"1877",360,"13155",13,5.30146403045046e-09
"1878",1350,"13155",13,0
"1879",2910,"13155",13,0.999999976601614
"1880",5190,"13155",13,0
"1881",4650,"13269",13,0
"1882",1530,"13269",13,1.56375731288918e-10
"1883",3450,"13269",13,3.13318604533133e-10
"1884",3540,"13269",13,4.16614109404127e-11
"1885",4470,"13269",13,4.8065794827525e-11
"1886",4050,"13269",13,3.94552307294389e-11
"1887",4800,"13269",13,1.00000000112626
"1888",5280,"13269",13,1.29113566176715e-10
"1889",5040,"13209",13,7.02300700224806e-10
"1890",5100,"13209",13,5.85771698549064e-10
"1891",5640,"13209",13,0
"1892",3750,"13209",13,1.00000000586193
"1893",3000,"13209",13,1.53797731311043e-10
"1894",5340,"13209",13,0.0439331853862602
"1895",2640,"13133",13,4.75412548107239e-11
"1896",2490,"13133",13,0.999999999776537
"1897",3780,"13133",13,0
"1898",3960,"13133",13,2.21855499447019e-10
"1899",3990,"13133",13,1.57780001036138e-10
"1900",4260,"13133",13,0
"1901",4680,"13133",13,0
"1902",2640,"13301",13,0
"1903",2370,"13301",13,7.40863600701567e-10
"1904",3060,"13301",13,1.30406710389951e-11
"1905",3570,"13301",13,8.89781464662984e-10
"1906",4680,"13301",13,0
"1907",5460,"13301",13,1.00000001325689
"1908",5760,"13301",13,0
"1909",4500,"13165",13,1.83911742109207e-10
"1910",630,"13165",13,3.50227302145053e-11
"1911",660,"13165",13,2.38157226570933e-08
"1912",2040,"13165",13,4.41704480107259e-11
"1913",3090,"13165",13,0.999999911906679
"1914",1,"13149",13,0
"1915",2790,"13149",13,1.00000000295328
"1916",840,"13149",13,4.99772557072007e-12
"1917",1500,"13149",13,6.63621292894303e-09
"1918",2820,"13149",1,6.92586177796358e-12
"1919",2010,"01079",1,2.85964657967937e-11
"1920",3580,"01079",1,4.39115046142242e-11
"1921",840,"01079",1,0
"1922",1020,"01079",1,8.62575042749474e-14
"1923",1170,"01079",1,1.79309572258972e-12
"1924",2480,"01079",1,8.2381670948615e-12
"1925",1590,"01079",1,2.1825379772804e-12
"1926",2040,"01079",1,0.999999958106384
"1927",2100,"01079",1,3.65957688260442e-11
"1928",600,"28093",28,0
"1929",1320,"28093",28,1.15769516721428e-09
"1930",4350,"28093",28,2.35037557449411e-12
"1931",1950,"28093",28,0.999999982903093
"1932",2370,"28093",28,7.22446226383188e-09
"1933",2850,"28093",28,0.999999992880251
"1934",4230,"28093",28,7.16320666688273e-12
"1935",930,"13295",13,8.59362099353462e-11
"1936",1080,"13295",13,3.07139255910886e-11
"1937",1140,"13295",13,0.99999977541815
"1938",5370,"13295",13,0.999999951660875
"1939",1590,"13295",13,7.2284899354413e-10
"1940",2190,"13295",13,2.29903844662263e-13
"1941",2430,"13295",13,8.26704219074997e-07
"1942",5700,"13295",13,4.58564475733318e-11
"1943",1140,"13295",1,4.57910799072679e-13
"1944",360,"12121",12,2.39303176099142e-09
"1945",630,"12121",12,1.06766247095531e-10
"1946",720,"12121",12,0
"1947",1020,"12121",12,0
"1948",1200,"12121",12,0
"1949",1830,"12121",12,1.0000000012174
"1950",450,"12123",12,0
"1951",990,"12123",12,0
"1952",1020,"12123",12,6.8387901868291e-12
"1953",1200,"12123",12,2.04203795088019e-11
"1954",1860,"12123",12,1.00000000000965
"1955",3,"13051",13,1.95114482155437e-10
"1956",570,"13051",13,5.20062003104058e-09
"1957",1020,"13051",13,0.99990764682332
"1958",1980,"13051",13,1.06915615391216e-08
"1959",30,"12125",12,0
"1960",60,"12125",12,1.57032966308538e-11
"1961",120,"12125",12,5.660864127036e-10
"1962",360,"12125",12,1.48103846844845e-06
"1963",1890,"12125",12,0.999998729149538
"1964",4320,"13241",13,0.999963451475585
"1965",2580,"13241",13,1.48121129212683e-07
"1966",5070,"13241",13,2.81061397775642e-05
"1967",60,"12019",12,5.89713911243429e-15
"1968",120,"12019",12,2.48067275903571e-10
"1969",300,"12019",12,1.00000000323453
"1970",480,"12019",12,4.28071494891653e-06
"1971",1620,"12019",12,3.91765777208374e-10
"1972",290,"13219",13,2.27325457622907e-10
"1973",1170,"13219",13,1.82876047176602e-09
